date,campaign_id,advertiser_id,placement_id,platform,impressions,clicks,conversions,spend_inr
2024-11-28,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6696,270,33,368.33
2024-11-28,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4913,399,103,442.24
2024-11-29,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7343,279,26,403.87
2024-11-29,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4606,351,87,414.55
2024-11-30,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10311,668,78,436.26
2024-11-30,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5254,476,163,363.79
2024-12-01,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,12486,570,67,391.33
2024-12-01,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,8426,974,241,432.12
2024-12-02,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8739,435,42,356.06
2024-12-02,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6580,598,176,438.67
2024-12-03,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9653,368,43,393.28
2024-12-03,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6936,686,154,462.43
2024-12-04,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9168,453,56,373.52
2024-12-04,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6968,515,150,464.54
2024-12-05,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10844,488,52,441.81
2024-12-05,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5341,463,113,356.09
2024-12-06,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10074,500,53,410.45
2024-12-06,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6887,506,153,459.14
2024-12-07,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,15198,697,58,476.29
2024-12-07,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,7963,727,228,408.36
2024-12-08,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,14948,794,78,468.49
2024-12-08,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,7965,947,200,408.47
2024-12-09,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10501,461,55,427.85
2024-12-09,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5766,525,116,384.42
2024-12-10,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9304,449,56,379.08
2024-12-10,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5338,403,96,355.88
2024-12-11,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9524,359,31,388.02
2024-12-11,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6173,566,166,411.53
2024-12-12,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10757,376,51,438.28
2024-12-12,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6884,648,210,458.98
2024-12-13,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11554,493,46,470.76
2024-12-13,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6468,596,186,431.26
2024-12-14,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,13381,604,63,419.35
2024-12-14,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,9150,1032,294,469.26
2024-12-15,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,12373,640,85,387.77
2024-12-15,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,8530,1038,284,437.47
2024-12-16,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10626,401,49,432.95
2024-12-16,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6114,501,150,407.62
2024-12-17,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11565,401,52,471.2
2024-12-17,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5860,481,102,390.71
2024-12-18,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9616,404,35,391.8
2024-12-18,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6233,613,137,415.55
2024-12-19,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11038,446,53,449.72
2024-12-19,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5800,420,97,386.7
2024-12-20,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8909,327,39,362.98
2024-12-20,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6965,658,201,464.38
2024-12-21,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11741,587,59,367.97
2024-12-21,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,7515,825,235,385.41
2024-12-22,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,12724,654,85,398.78
2024-12-22,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,8830,890,300,452.83
2024-12-23,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11616,454,47,473.27
2024-12-23,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6260,618,205,417.37
2024-12-24,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9007,362,41,366.99
2024-12-24,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6255,461,152,417.06
2024-12-25,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10770,513,67,438.78
2024-12-25,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6715,550,162,447.71
2024-12-26,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9185,412,38,374.21
2024-12-26,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6613,495,112,440.91
2024-12-27,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9200,309,38,374.83
2024-12-27,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6685,564,131,445.72
2024-12-28,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11634,513,47,364.61
2024-12-28,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,9077,888,230,465.52
2024-12-29,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11721,568,64,367.33
2024-12-29,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,8387,822,179,430.14
2024-12-30,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9892,371,35,403.05
2024-12-30,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,7112,625,179,474.15
2024-12-31,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9968,406,46,406.14
2024-12-31,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6618,600,140,441.22
2025-01-01,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7197,291,38,416.68
2025-01-01,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4571,388,87,433.09
2025-01-02,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7425,264,27,429.87
2025-01-02,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3926,355,84,372.02
2025-01-03,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6963,338,32,403.15
2025-01-03,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4408,358,76,417.64
2025-01-04,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10177,459,50,453.26
2025-01-04,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5821,668,204,424.25
2025-01-05,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8663,380,47,385.83
2025-01-05,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5778,715,232,421.12
2025-01-06,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7938,331,33,459.58
2025-01-06,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4782,393,92,453.11
2025-01-07,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7963,385,42,461.04
2025-01-07,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3838,307,99,363.63
2025-01-08,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8064,298,26,466.89
2025-01-08,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4896,393,112,463.84
2025-01-09,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8207,284,34,475.17
2025-01-09,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3836,306,98,363.43
2025-01-10,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7053,355,40,408.35
2025-01-10,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4162,310,80,394.31
2025-01-11,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8998,406,42,400.73
2025-01-11,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5656,672,202,412.2
2025-01-12,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9942,436,41,442.76
2025-01-12,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5994,650,136,436.88
2025-01-13,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7854,365,41,454.73
2025-01-13,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3826,355,103,362.47
2025-01-14,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7805,360,46,451.91
2025-01-14,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4421,317,96,418.92
2025-01-15,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7457,343,32,431.73
2025-01-15,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3995,387,121,378.54
2025-01-16,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8078,374,43,467.7
2025-01-16,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4601,446,129,435.93
2025-01-17,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7482,271,29,433.22
2025-01-17,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4683,357,85,443.72
2025-01-18,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8833,432,41,393.4
2025-01-18,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5588,709,199,407.27
2025-01-19,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8480,384,47,377.66
2025-01-19,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5516,679,205,402.02
2025-01-20,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7836,299,36,453.7
2025-01-20,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4086,403,120,387.17
2025-01-21,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6818,259,24,394.73
2025-01-21,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4654,346,101,441.0
2025-01-22,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6688,299,38,387.25
2025-01-22,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4764,441,104,451.42
2025-01-23,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6308,286,29,365.21
2025-01-23,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4308,294,72,408.21
2025-01-24,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6190,299,29,358.38
2025-01-24,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4473,306,92,423.83
2025-01-25,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8859,560,74,394.55
2025-01-25,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5417,686,239,394.83
2025-01-26,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10269,638,62,457.34
2025-01-26,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5849,528,117,426.25
2025-01-27,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8274,323,40,479.03
2025-01-27,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4802,461,161,455.0
2025-01-28,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6638,227,24,384.35
2025-01-28,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3910,265,69,370.43
2025-01-29,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7809,336,34,452.13
2025-01-29,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4601,345,73,435.96
2025-01-30,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7767,342,43,449.71
2025-01-30,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,3789,361,107,359.03
2025-01-31,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7333,323,42,424.59
2025-01-31,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4512,391,136,427.53
2025-02-01,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11137,594,73,448.76
2025-02-01,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6109,594,174,402.82
2025-02-02,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11669,746,76,470.19
2025-02-02,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6371,615,214,420.13
2025-02-03,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9102,405,52,476.81
2025-02-03,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5174,450,97,443.55
2025-02-04,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7846,352,42,411.01
2025-02-04,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4676,462,107,400.81
2025-02-05,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7955,359,44,416.71
2025-02-05,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5077,388,89,435.25
2025-02-06,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8278,361,33,433.66
2025-02-06,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5160,425,128,442.31
2025-02-07,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8759,319,27,458.84
2025-02-07,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5268,461,141,451.55
2025-02-08,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,11389,697,96,458.94
2025-02-08,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6387,694,184,421.16
2025-02-09,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9266,520,51,373.38
2025-02-09,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,7118,803,235,469.33
2025-02-10,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7608,262,22,398.53
2025-02-10,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4749,332,97,407.08
2025-02-11,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8863,429,51,464.29
2025-02-11,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4439,427,142,380.57
2025-02-12,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7230,332,33,378.75
2025-02-12,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5302,533,114,454.5
2025-02-13,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8902,392,54,466.34
2025-02-13,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4810,460,100,412.29
2025-02-14,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7561,262,36,396.08
2025-02-14,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5323,510,174,456.29
2025-02-15,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9053,471,41,364.8
2025-02-15,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5771,561,154,380.52
2025-02-16,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9622,441,41,387.74
2025-02-16,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5650,733,231,372.58
2025-02-17,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9070,371,36,475.14
2025-02-17,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5296,413,104,453.95
2025-02-18,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7316,261,25,383.23
2025-02-18,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4650,417,91,398.58
2025-02-19,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7263,342,31,380.48
2025-02-19,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4631,445,103,397.0
2025-02-20,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,6958,290,29,364.51
2025-02-20,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4953,466,106,424.59
2025-02-21,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,8147,342,31,426.75
2025-02-21,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5041,385,107,432.17
2025-02-22,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,9045,485,49,364.45
2025-02-22,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6930,622,167,456.96
2025-02-23,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,10211,607,70,411.47
2025-02-23,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,6636,804,265,437.57
2025-02-24,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7510,320,41,393.4
2025-02-24,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,5574,541,141,477.85
2025-02-25,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7227,302,37,378.56
2025-02-25,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4850,404,132,415.74
2025-02-26,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7623,366,39,399.34
2025-02-26,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4610,380,120,395.2
2025-02-27,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7062,260,35,369.92
2025-02-27,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4387,378,110,376.1
2025-02-28,DOMINOS_20241101_20250228_001,ADV03,PL01,Eats,7929,352,34,415.37
2025-02-28,DOMINOS_20241101_20250228_001,ADV03,PL04,Eats,4937,393,118,423.25
2024-11-01,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3187,206,34,223.09
2024-11-01,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3889,120,7,233.4
2024-11-02,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5096,381,90,274.43
2024-11-02,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6180,289,16,285.24
2024-11-03,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4468,409,74,240.59
2024-11-03,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4745,220,18,219.03
2024-11-04,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3888,213,45,272.19
2024-11-04,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3817,118,9,229.04
2024-11-05,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3303,188,27,231.23
2024-11-05,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4630,181,13,277.8
2024-11-06,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3839,208,39,268.77
2024-11-06,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3980,116,8,238.84
2024-11-07,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4022,206,36,281.56
2024-11-07,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3801,119,10,228.07
2024-11-08,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3537,219,48,247.61
2024-11-08,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3734,130,8,224.09
2024-11-09,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4777,469,104,257.27
2024-11-09,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5250,270,15,242.34
2024-11-10,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3988,288,51,214.78
2024-11-10,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5433,258,21,250.79
2024-11-11,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3581,225,34,250.74
2024-11-11,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3585,128,8,215.12
2024-11-12,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3934,214,31,275.44
2024-11-12,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4102,128,6,246.18
2024-11-13,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3812,202,41,266.84
2024-11-13,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3892,118,7,233.58
2024-11-14,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3894,234,51,272.61
2024-11-14,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3698,143,8,221.91
2024-11-15,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3761,243,57,263.3
2024-11-15,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4025,116,6,241.55
2024-11-16,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5098,421,93,274.51
2024-11-16,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4985,212,11,230.08
2024-11-17,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5285,461,109,284.61
2024-11-17,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5035,239,18,232.41
2024-11-18,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3375,242,58,236.32
2024-11-18,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4647,178,11,278.86
2024-11-19,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3337,249,36,233.62
2024-11-19,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4436,168,12,266.2
2024-11-20,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4096,238,42,286.76
2024-11-20,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3640,124,7,218.42
2024-11-21,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3403,243,57,238.25
2024-11-21,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3773,125,10,226.43
2024-11-22,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3101,163,26,217.14
2024-11-22,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4285,129,11,257.14
2024-11-23,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4568,374,64,246.0
2024-11-23,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5369,260,20,247.82
2024-11-24,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4996,421,99,269.04
2024-11-24,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5932,297,16,273.81
2024-11-25,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3043,169,35,213.02
2024-11-25,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4055,136,11,243.34
2024-11-26,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3995,292,51,279.67
2024-11-26,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4405,140,8,264.33
2024-11-27,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3233,190,35,226.35
2024-11-27,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4580,135,10,274.82
2024-11-28,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3605,207,40,252.36
2024-11-28,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,3916,142,9,235.0
2024-11-29,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,3211,171,34,224.83
2024-11-29,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4669,153,11,280.18
2024-11-30,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4863,467,106,261.9
2024-11-30,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5524,267,22,255.0
2024-12-01,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6078,463,68,242.46
2024-12-01,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,8028,409,22,274.49
2024-12-02,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4932,306,48,255.76
2024-12-02,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6435,199,10,286.04
2024-12-03,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4958,342,51,257.11
2024-12-03,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5892,208,11,261.9
2024-12-04,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4347,281,49,225.44
2024-12-04,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6364,251,21,282.87
2024-12-05,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4473,334,63,231.98
2024-12-05,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5367,154,8,238.56
2024-12-06,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5099,315,53,264.4
2024-12-06,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5817,183,13,258.55
2024-12-07,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6003,555,126,239.44
2024-12-07,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,7262,310,20,248.3
2024-12-08,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6842,521,87,272.93
2024-12-08,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6401,287,19,218.85
2024-12-09,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5314,297,54,275.57
2024-12-09,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6145,242,15,273.13
2024-12-10,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4762,276,65,246.93
2024-12-10,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4981,204,15,221.4
2024-12-11,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4867,249,48,252.37
2024-12-11,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5469,165,12,243.08
2024-12-12,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5502,355,77,285.34
2024-12-12,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4896,165,9,217.63
2024-12-13,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4984,369,78,258.46
2024-12-13,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,4910,161,11,218.26
2024-12-14,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6085,564,127,242.74
2024-12-14,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,7557,326,20,258.39
2024-12-15,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5526,426,79,220.44
2024-12-15,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,7698,372,20,263.19
2024-12-16,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4669,256,41,242.14
2024-12-16,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6177,176,11,274.55
2024-12-17,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,4341,314,63,225.12
2024-12-17,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5171,181,14,229.85
2024-12-18,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5484,306,71,284.36
2024-12-18,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6357,259,19,282.57
2024-12-19,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5009,303,66,259.74
2024-12-19,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,5677,212,14,252.35
2024-12-20,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,5156,366,59,267.36
2024-12-20,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6186,219,17,274.97
2024-12-21,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6138,478,113,244.85
2024-12-21,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6766,350,24,231.34
2024-12-22,DOMINOS_20241101_20250228_002,ADV03,PL02,Eats,6294,475,96,251.06
2024-12-22,DOMINOS_20241101_20250228_002,ADV03,PL03,Eats,6929,257,15,236.89
